"","MISSIONID","REGION","REGION_NAME","ISLAND","ISLANDCODE","REEF_ZONE","DEPTH_BIN","OBS_YEAR","DATE_","NO_SURVEY_YN","SITEVISITID","SITE","DIVER","TRANSECT","SEGMENT","SEGWIDTH","SEGLENGTH","Fragment","COLONYID","SPCODE","MORPHOLOGY","COLONYLENGTH","OLDDEAD","RDEXTENT1","GENRD1","RD1","RDEXTENT2","GENRD2","RD2","GENRD3","RD3","RDEXTENT3","CONDITION_1","CONDITION_2","CONDITION_3","EXTENT_1","EXTENT_2","EXTENT_3","SEVERITY_1","SEVERITY_2","SEVERITY_3","GENUS_CODE","S_ORDER","TAXONNAME","LATITUDE","LONGITUDE","SEC_NAME","ANALYSIS_YEAR","bANALYSIS_SCHEME","MIN_DEPTH_M","MAX_DEPTH_M","TAXONCODE","TRANSECTAREA","SITE_DEPTH"
"420","HA1501","SAMOA","American Samoa","Tutuila","TUT","Forereef","Shallow","2015","2015-03-27 00:00:00",0,8581,"TUT-02109","W_C",2,5,1,2.5,NA,441318,"ICRA","Encrusting (mounding)",30,70,0,"","",0,"","","","",0,"NDZ","","",NA,NA,NA,NA,NA,NA,"ISSP","Scleractinia","Isopora crateriformis",-14.35887,-170.7832,"TUT_SW_OPEN","2015","BEN_SEC2015",5.181347,6.705273,"ISSP",10,5.94331
"421","HA1501","SAMOA","American Samoa","Tutuila","TUT","Forereef","Shallow","2015","2015-03-27 00:00:00",0,8581,"TUT-02109","W_C",2,5,1,2.5,NA,441320,"ICRA","Encrusting (mounding)",27,20,0,"","",0,"","","","",0,"BLE","","",10,NA,NA,5,NA,NA,"ISSP","Scleractinia","Isopora crateriformis",-14.35887,-170.7832,"TUT_SW_OPEN","2015","BEN_SEC2015",5.181347,6.705273,"ISSP",10,5.94331
"422","HA1501","SAMOA","American Samoa","Tutuila","TUT","Forereef","Shallow","2015","2015-03-27 00:00:00",0,8581,"TUT-02109","W_C",2,5,1,2.5,NA,441321,"ICRA","Encrusting (mounding)",13,70,0,"","",0,"","","","",0,"BLE","","",100,NA,NA,5,NA,NA,"ISSP","Scleractinia","Isopora crateriformis",-14.35887,-170.7832,"TUT_SW_OPEN","2015","BEN_SEC2015",5.181347,6.705273,"ISSP",10,5.94331
"423","HA1501","SAMOA","American Samoa","Tutuila","TUT","Forereef","Shallow","2015","2015-03-06 00:00:00",0,8289,"TUT-02116","BDS",1,0,1,2.5,NA,418742,"ISSP","Encrusting (mounding)",6,0,0,"","",0,"","","","",0,"NDZ","","",NA,NA,NA,NA,NA,NA,"ISSP","Scleractinia","Isopora sp",-14.33432,-170.8163,"TUT_SW_OPEN","2015","BEN_SEC2015",4.571777,5.790917,"ISSP",10,5.181347
"424","HA1501","SAMOA","American Samoa","Tutuila","TUT","Forereef","Shallow","2015","2015-03-06 00:00:00",0,8289,"TUT-02116","BDS",1,0,1,2.5,NA,418745,"ISSP","Encrusting (mounding)",52,10,0,"","",0,"","","","",0,"NDZ","","",NA,NA,NA,NA,NA,NA,"ISSP","Scleractinia","Isopora sp",-14.33432,-170.8163,"TUT_SW_OPEN","2015","BEN_SEC2015",4.571777,5.790917,"ISSP",10,5.181347
"425","HA1501","SAMOA","American Samoa","Tutuila","TUT","Forereef","Shallow","2015","2015-03-06 00:00:00",0,8289,"TUT-02116","BDS",1,0,1,2.5,NA,418746,"ISSP","Encrusting (mounding)",46,5,3,"DZGN","WSY",0,"","","","",0,"NDZ","","",NA,NA,NA,NA,NA,NA,"ISSP","Scleractinia","Isopora sp",-14.33432,-170.8163,"TUT_SW_OPEN","2015","BEN_SEC2015",4.571777,5.790917,"ISSP",10,5.181347
"426","HA1501","SAMOA","American Samoa","Tutuila","TUT","Forereef","Shallow","2015","2015-03-06 00:00:00",0,8289,"TUT-02116","BDS",1,0,1,2.5,NA,418754,"ISSP","Encrusting (mounding)",26,0,0,"","",0,"","","","",0,"NDZ","","",NA,NA,NA,NA,NA,NA,"ISSP","Scleractinia","Isopora sp",-14.33432,-170.8163,"TUT_SW_OPEN","2015","BEN_SEC2015",4.571777,5.790917,"ISSP",10,5.181347
"427","HA1501","SAMOA","American Samoa","Tutuila","TUT","Forereef","Shallow","2015","2015-03-06 00:00:00",0,8289,"TUT-02116","BDS",1,0,1,2.5,NA,418759,"ISSP","Encrusting (mounding)",41,20,0,"","",0,"","","","",0,"NDZ","","",NA,NA,NA,NA,NA,NA,"ISSP","Scleractinia","Isopora sp",-14.33432,-170.8163,"TUT_SW_OPEN","2015","BEN_SEC2015",4.571777,5.790917,"ISSP",10,5.181347
"428","HA1501","SAMOA","American Samoa","Tutuila","TUT","Forereef","Shallow","2015","2015-03-06 00:00:00",0,8289,"TUT-02116","BDS",1,0,1,2.5,NA,418760,"ISSP","Encrusting (mounding)",26,30,0,"","",0,"","","","",0,"NDZ","","",NA,NA,NA,NA,NA,NA,"ISSP","Scleractinia","Isopora sp",-14.33432,-170.8163,"TUT_SW_OPEN","2015","BEN_SEC2015",4.571777,5.790917,"ISSP",10,5.181347
"429","HA1501","SAMOA","American Samoa","Tutuila","TUT","Forereef","Shallow","2015","2015-03-06 00:00:00",0,8289,"TUT-02116","BDS",1,0,1,2.5,NA,418773,"ISSP","Plating",12,0,0,"","",0,"","","","",0,"NDZ","","",NA,NA,NA,NA,NA,NA,"ISSP","Scleractinia","Isopora sp",-14.33432,-170.8163,"TUT_SW_OPEN","2015","BEN_SEC2015",4.571777,5.790917,"ISSP",10,5.181347
"430","HA1501","SAMOA","American Samoa","Tutuila","TUT","Forereef","Shallow","2015","2015-03-06 00:00:00",0,8289,"TUT-02116","BDS",1,0,1,2.5,NA,418777,"ISSP","Encrusting (mounding)",13,5,0,"","",0,"","","","",0,"NDZ","","",NA,NA,NA,NA,NA,NA,"ISSP","Scleractinia","Isopora sp",-14.33432,-170.8163,"TUT_SW_OPEN","2015","BEN_SEC2015",4.571777,5.790917,"ISSP",10,5.181347
"431","HA1501","SAMOA","American Samoa","Tutuila","TUT","Forereef","Shallow","2015","2015-03-06 00:00:00",0,8289,"TUT-02116","BDS",1,0,1,2.5,NA,418778,"ISSP","Encrusting (mounding)",18,3,0,"","",0,"","","","",0,"NDZ","","",NA,NA,NA,NA,NA,NA,"ISSP","Scleractinia","Isopora sp",-14.33432,-170.8163,"TUT_SW_OPEN","2015","BEN_SEC2015",4.571777,5.790917,"ISSP",10,5.181347
"432","HA1501","SAMOA","American Samoa","Tutuila","TUT","Forereef","Shallow","2015","2015-03-06 00:00:00",0,8289,"TUT-02116","BDS",1,0,1,2.5,NA,418780,"ISSP","Encrusting (mounding)",38,7,0,"","",0,"","","","",0,"NDZ","","",NA,NA,NA,NA,NA,NA,"ISSP","Scleractinia","Isopora sp",-14.33432,-170.8163,"TUT_SW_OPEN","2015","BEN_SEC2015",4.571777,5.790917,"ISSP",10,5.181347
"433","HA1501","SAMOA","American Samoa","Tutuila","TUT","Forereef","Shallow","2015","2015-03-06 00:00:00",0,8289,"TUT-02116","BDS",1,0,1,2.5,NA,418784,"ISSP","Encrusting (mounding)",12,0,0,"","",0,"","","","",0,"NDZ","","",NA,NA,NA,NA,NA,NA,"ISSP","Scleractinia","Isopora sp",-14.33432,-170.8163,"TUT_SW_OPEN","2015","BEN_SEC2015",4.571777,5.790917,"ISSP",10,5.181347
"434","HA1501","SAMOA","American Samoa","Tutuila","TUT","Forereef","Shallow","2015","2015-03-06 00:00:00",0,8289,"TUT-02116","BDS",1,0,1,2.5,NA,418790,"ISSP","Encrusting (mounding)",10,0,0,"","",0,"","","","",0,"NDZ","","",NA,NA,NA,NA,NA,NA,"ISSP","Scleractinia","Isopora sp",-14.33432,-170.8163,"TUT_SW_OPEN","2015","BEN_SEC2015",4.571777,5.790917,"ISSP",10,5.181347
"435","HA1501","SAMOA","American Samoa","Tutuila","TUT","Forereef","Shallow","2015","2015-03-06 00:00:00",0,8289,"TUT-02116","BDS",1,0,1,2.5,NA,418797,"ISSP","Encrusting (mounding)",37,35,0,"","",0,"","","","",0,"NDZ","","",NA,NA,NA,NA,NA,NA,"ISSP","Scleractinia","Isopora sp",-14.33432,-170.8163,"TUT_SW_OPEN","2015","BEN_SEC2015",4.571777,5.790917,"ISSP",10,5.181347
"436","HA1501","SAMOA","American Samoa","Tutuila","TUT","Forereef","Shallow","2015","2015-03-06 00:00:00",0,8289,"TUT-02116","BDS",1,15,1,2.5,NA,418832,"ISSP","Encrusting (mounding)",27,2,0,"","",0,"","","","",0,"TIN","","",1,NA,NA,NA,NA,NA,"ISSP","Scleractinia","Isopora sp",-14.33432,-170.8163,"TUT_SW_OPEN","2015","BEN_SEC2015",4.571777,5.790917,"ISSP",10,5.181347
"437","HA1501","SAMOA","American Samoa","Tutuila","TUT","Forereef","Shallow","2015","2015-03-06 00:00:00",0,8289,"TUT-02116","BDS",1,15,1,2.5,NA,418834,"ISSP","Encrusting (mounding)",17,15,0,"","",0,"","","","",0,"NDZ","","",NA,NA,NA,NA,NA,NA,"ISSP","Scleractinia","Isopora sp",-14.33432,-170.8163,"TUT_SW_OPEN","2015","BEN_SEC2015",4.571777,5.790917,"ISSP",10,5.181347
"438","HA1501","SAMOA","American Samoa","Tutuila","TUT","Forereef","Shallow","2015","2015-03-06 00:00:00",0,8289,"TUT-02116","BDS",1,15,1,2.5,NA,418836,"ISSP","Encrusting (mounding)",11,10,0,"","",0,"","","","",0,"NDZ","","",NA,NA,NA,NA,NA,NA,"ISSP","Scleractinia","Isopora sp",-14.33432,-170.8163,"TUT_SW_OPEN","2015","BEN_SEC2015",4.571777,5.790917,"ISSP",10,5.181347
"439","HA1501","SAMOA","American Samoa","Tutuila","TUT","Forereef","Shallow","2015","2015-03-06 00:00:00",0,8289,"TUT-02116","BDS",1,15,1,2.5,NA,418838,"ISSP","Encrusting (mounding)",16,10,0,"","",0,"","","","",0,"NDZ","","",NA,NA,NA,NA,NA,NA,"ISSP","Scleractinia","Isopora sp",-14.33432,-170.8163,"TUT_SW_OPEN","2015","BEN_SEC2015",4.571777,5.790917,"ISSP",10,5.181347
"440","HA1501","SAMOA","American Samoa","Tutuila","TUT","Forereef","Shallow","2015","2015-03-06 00:00:00",0,8289,"TUT-02116","BDS",1,15,1,2.5,NA,418841,"ISSP","Encrusting (mounding)",21,10,0,"","",0,"","","","",0,"NDZ","","",NA,NA,NA,NA,NA,NA,"ISSP","Scleractinia","Isopora sp",-14.33432,-170.8163,"TUT_SW_OPEN","2015","BEN_SEC2015",4.571777,5.790917,"ISSP",10,5.181347
"441","HA1501","SAMOA","American Samoa","Tutuila","TUT","Forereef","Shallow","2015","2015-03-06 00:00:00",0,8289,"TUT-02116","BDS",1,15,1,2.5,NA,418843,"ISSP","Encrusting (mounding)",22,15,0,"","",0,"","","","",0,"NDZ","","",NA,NA,NA,NA,NA,NA,"ISSP","Scleractinia","Isopora sp",-14.33432,-170.8163,"TUT_SW_OPEN","2015","BEN_SEC2015",4.571777,5.790917,"ISSP",10,5.181347
"442","HA1501","SAMOA","American Samoa","Tutuila","TUT","Forereef","Shallow","2015","2015-03-06 00:00:00",0,8289,"TUT-02116","BDS",1,15,1,2.5,NA,418844,"ISSP","Encrusting (mounding)",13,65,0,"","",0,"","","","",0,"NDZ","","",NA,NA,NA,NA,NA,NA,"ISSP","Scleractinia","Isopora sp",-14.33432,-170.8163,"TUT_SW_OPEN","2015","BEN_SEC2015",4.571777,5.790917,"ISSP",10,5.181347
"443","HA1501","SAMOA","American Samoa","Tutuila","TUT","Forereef","Shallow","2015","2015-03-06 00:00:00",0,8289,"TUT-02116","BDS",1,15,1,2.5,NA,418851,"ISSP","Encrusting (mounding)",30,35,0,"","",0,"","","","",0,"NDZ","","",NA,NA,NA,NA,NA,NA,"ISSP","Scleractinia","Isopora sp",-14.33432,-170.8163,"TUT_SW_OPEN","2015","BEN_SEC2015",4.571777,5.790917,"ISSP",10,5.181347
"444","HA1501","SAMOA","American Samoa","Tutuila","TUT","Forereef","Shallow","2015","2015-03-06 00:00:00",0,8289,"TUT-02116","BDS",1,15,1,2.5,NA,418852,"ISSP","Encrusting (mounding)",48,20,0,"","",0,"","","","",0,"TIN","","",1,NA,NA,NA,NA,NA,"ISSP","Scleractinia","Isopora sp",-14.33432,-170.8163,"TUT_SW_OPEN","2015","BEN_SEC2015",4.571777,5.790917,"ISSP",10,5.181347
"445","HA1501","SAMOA","American Samoa","Tutuila","TUT","Forereef","Shallow","2015","2015-03-06 00:00:00",0,8289,"TUT-02116","BDS",1,15,1,2.5,NA,418853,"ISSP","Encrusting (mounding)",29,15,0,"","",0,"","","","",0,"NDZ","","",NA,NA,NA,NA,NA,NA,"ISSP","Scleractinia","Isopora sp",-14.33432,-170.8163,"TUT_SW_OPEN","2015","BEN_SEC2015",4.571777,5.790917,"ISSP",10,5.181347
"446","HA1501","SAMOA","American Samoa","Tutuila","TUT","Forereef","Shallow","2015","2015-03-06 00:00:00",0,8289,"TUT-02116","BDS",1,15,1,2.5,NA,418855,"ISSP","Encrusting (mounding)",14,0,0,"","",0,"","","","",0,"TIN","","",3,NA,NA,NA,NA,NA,"ISSP","Scleractinia","Isopora sp",-14.33432,-170.8163,"TUT_SW_OPEN","2015","BEN_SEC2015",4.571777,5.790917,"ISSP",10,5.181347
"447","HA1501","SAMOA","American Samoa","Tutuila","TUT","Forereef","Shallow","2015","2015-03-06 00:00:00",0,8289,"TUT-02116","BDS",1,15,1,2.5,NA,418857,"ISSP","Encrusting (mounding)",7,0,0,"","",0,"","","","",0,"NDZ","","",NA,NA,NA,NA,NA,NA,"ISSP","Scleractinia","Isopora sp",-14.33432,-170.8163,"TUT_SW_OPEN","2015","BEN_SEC2015",4.571777,5.790917,"ISSP",10,5.181347
"448","HA1501","SAMOA","American Samoa","Tutuila","TUT","Forereef","Shallow","2015","2015-03-06 00:00:00",0,8289,"TUT-02116","BDS",1,15,1,2.5,NA,418859,"ISSP","Encrusting (mounding)",27,0,0,"","",0,"","","","",0,"TIN","","",3,NA,NA,NA,NA,NA,"ISSP","Scleractinia","Isopora sp",-14.33432,-170.8163,"TUT_SW_OPEN","2015","BEN_SEC2015",4.571777,5.790917,"ISSP",10,5.181347
"449","HA1501","SAMOA","American Samoa","Tutuila","TUT","Forereef","Shallow","2015","2015-03-06 00:00:00",0,8289,"TUT-02116","BDS",1,15,1,2.5,NA,418861,"ISSP","Encrusting (mounding)",20,0,0,"","",0,"","","","",0,"TIN","","",3,NA,NA,NA,NA,NA,"ISSP","Scleractinia","Isopora sp",-14.33432,-170.8163,"TUT_SW_OPEN","2015","BEN_SEC2015",4.571777,5.790917,"ISSP",10,5.181347
"450","HA1501","SAMOA","American Samoa","Tutuila","TUT","Forereef","Shallow","2015","2015-03-06 00:00:00",0,8289,"TUT-02116","BDS",1,15,1,2.5,NA,418864,"ISSP","Encrusting (mounding)",16,0,0,"","",0,"","","","",0,"NDZ","","",NA,NA,NA,NA,NA,NA,"ISSP","Scleractinia","Isopora sp",-14.33432,-170.8163,"TUT_SW_OPEN","2015","BEN_SEC2015",4.571777,5.790917,"ISSP",10,5.181347
"451","HA1501","SAMOA","American Samoa","Tutuila","TUT","Forereef","Shallow","2015","2015-03-06 00:00:00",0,8289,"TUT-02116","BDS",1,15,1,2.5,NA,418865,"ISSP","Encrusting (mounding)",10,0,0,"","",0,"","","","",0,"NDZ","","",NA,NA,NA,NA,NA,NA,"ISSP","Scleractinia","Isopora sp",-14.33432,-170.8163,"TUT_SW_OPEN","2015","BEN_SEC2015",4.571777,5.790917,"ISSP",10,5.181347
"452","HA1501","SAMOA","American Samoa","Tutuila","TUT","Forereef","Shallow","2015","2015-03-06 00:00:00",0,8289,"TUT-02116","BDS",1,15,1,2.5,NA,418867,"ISSP","Encrusting (mounding)",35,0,0,"","",0,"","","","",0,"NDZ","","",NA,NA,NA,NA,NA,NA,"ISSP","Scleractinia","Isopora sp",-14.33432,-170.8163,"TUT_SW_OPEN","2015","BEN_SEC2015",4.571777,5.790917,"ISSP",10,5.181347
"453","HA1501","SAMOA","American Samoa","Tutuila","TUT","Forereef","Shallow","2015","2015-03-06 00:00:00",0,8289,"TUT-02116","BDS",1,15,1,2.5,NA,418868,"ISSP","Encrusting (mounding)",11,0,0,"","",0,"","","","",0,"NDZ","","",NA,NA,NA,NA,NA,NA,"ISSP","Scleractinia","Isopora sp",-14.33432,-170.8163,"TUT_SW_OPEN","2015","BEN_SEC2015",4.571777,5.790917,"ISSP",10,5.181347
"454","HA1501","SAMOA","American Samoa","Tutuila","TUT","Forereef","Shallow","2015","2015-03-06 00:00:00",0,8289,"TUT-02116","BDS",1,15,1,2.5,NA,418870,"ISSP","Encrusting (mounding)",14,0,0,"","",0,"","","","",0,"BLE","","",50,NA,NA,3,NA,NA,"ISSP","Scleractinia","Isopora sp",-14.33432,-170.8163,"TUT_SW_OPEN","2015","BEN_SEC2015",4.571777,5.790917,"ISSP",10,5.181347
"455","HA1501","SAMOA","American Samoa","Tutuila","TUT","Forereef","Shallow","2015","2015-03-06 00:00:00",0,8289,"TUT-02116","BDS",1,15,1,2.5,NA,418871,"ISSP","Plating",26,10,0,"","",0,"","","","",0,"NDZ","","",NA,NA,NA,NA,NA,NA,"ISSP","Scleractinia","Isopora sp",-14.33432,-170.8163,"TUT_SW_OPEN","2015","BEN_SEC2015",4.571777,5.790917,"ISSP",10,5.181347
"456","HA1501","SAMOA","American Samoa","Tutuila","TUT","Forereef","Shallow","2015","2015-03-06 00:00:00",0,8289,"TUT-02116","BDS",1,15,1,2.5,NA,418873,"ISSP","Plating",50,25,0,"","",0,"","","","",0,"NDZ","","",NA,NA,NA,NA,NA,NA,"ISSP","Scleractinia","Isopora sp",-14.33432,-170.8163,"TUT_SW_OPEN","2015","BEN_SEC2015",4.571777,5.790917,"ISSP",10,5.181347
"457","HA1501","SAMOA","American Samoa","Tutuila","TUT","Forereef","Shallow","2015","2015-03-06 00:00:00",0,8289,"TUT-02116","BDS",1,15,1,2.5,NA,418877,"ISSP","Encrusting (mounding)",37,40,0,"","",0,"","","","",0,"NDZ","","",NA,NA,NA,NA,NA,NA,"ISSP","Scleractinia","Isopora sp",-14.33432,-170.8163,"TUT_SW_OPEN","2015","BEN_SEC2015",4.571777,5.790917,"ISSP",10,5.181347
"458","HA1501","SAMOA","American Samoa","Tutuila","TUT","Forereef","Shallow","2015","2015-03-06 00:00:00",0,8289,"TUT-02116","BDS",1,15,1,2.5,NA,418879,"ISSP","Encrusting (mounding)",19,0,0,"","",0,"","","","",0,"TIN","","",1,NA,NA,NA,NA,NA,"ISSP","Scleractinia","Isopora sp",-14.33432,-170.8163,"TUT_SW_OPEN","2015","BEN_SEC2015",4.571777,5.790917,"ISSP",10,5.181347
"459","HA1501","SAMOA","American Samoa","Tutuila","TUT","Forereef","Shallow","2015","2015-03-06 00:00:00",0,8289,"TUT-02116","BDS",1,15,1,2.5,NA,418880,"ISSP","Encrusting (mounding)",9,0,0,"","",0,"","","","",0,"TIN","","",1,NA,NA,NA,NA,NA,"ISSP","Scleractinia","Isopora sp",-14.33432,-170.8163,"TUT_SW_OPEN","2015","BEN_SEC2015",4.571777,5.790917,"ISSP",10,5.181347
"460","HA1501","SAMOA","American Samoa","Tutuila","TUT","Forereef","Shallow","2015","2015-03-06 00:00:00",0,8289,"TUT-02116","BDS",1,15,1,2.5,NA,418881,"ISSP","Encrusting (mounding)",9,0,0,"","",0,"","","","",0,"TIN","","",2,NA,NA,NA,NA,NA,"ISSP","Scleractinia","Isopora sp",-14.33432,-170.8163,"TUT_SW_OPEN","2015","BEN_SEC2015",4.571777,5.790917,"ISSP",10,5.181347
"461","HA1501","SAMOA","American Samoa","Tutuila","TUT","Forereef","Shallow","2015","2015-03-06 00:00:00",0,8289,"TUT-02116","BDS",1,15,1,2.5,NA,418882,"ISSP","Encrusting (mounding)",7,0,0,"","",0,"","","","",0,"NDZ","","",NA,NA,NA,NA,NA,NA,"ISSP","Scleractinia","Isopora sp",-14.33432,-170.8163,"TUT_SW_OPEN","2015","BEN_SEC2015",4.571777,5.790917,"ISSP",10,5.181347
"462","HA1501","SAMOA","American Samoa","Tutuila","TUT","Forereef","Shallow","2015","2015-03-06 00:00:00",0,8289,"TUT-02116","BDS",1,15,1,2.5,NA,418883,"ISSP","Encrusting (mounding)",6,0,0,"","",0,"","","","",0,"NDZ","","",NA,NA,NA,NA,NA,NA,"ISSP","Scleractinia","Isopora sp",-14.33432,-170.8163,"TUT_SW_OPEN","2015","BEN_SEC2015",4.571777,5.790917,"ISSP",10,5.181347
"463","HA1501","SAMOA","American Samoa","Tutuila","TUT","Forereef","Shallow","2015","2015-03-06 00:00:00",0,8289,"TUT-02116","BDS",1,15,1,2.5,NA,418884,"ISSP","Encrusting (mounding)",6,0,0,"","",0,"","","","",0,"NDZ","","",NA,NA,NA,NA,NA,NA,"ISSP","Scleractinia","Isopora sp",-14.33432,-170.8163,"TUT_SW_OPEN","2015","BEN_SEC2015",4.571777,5.790917,"ISSP",10,5.181347
"464","HA1501","SAMOA","American Samoa","Tutuila","TUT","Forereef","Shallow","2015","2015-03-06 00:00:00",0,8289,"TUT-02116","BDS",1,15,1,2.5,NA,418885,"ISSP","Encrusting (mounding)",6,0,0,"","",0,"","","","",0,"NDZ","","",NA,NA,NA,NA,NA,NA,"ISSP","Scleractinia","Isopora sp",-14.33432,-170.8163,"TUT_SW_OPEN","2015","BEN_SEC2015",4.571777,5.790917,"ISSP",10,5.181347
"465","HA1501","SAMOA","American Samoa","Tutuila","TUT","Forereef","Shallow","2015","2015-03-06 00:00:00",0,8289,"TUT-02116","BDS",1,15,1,2.5,NA,418886,"ISSP","Encrusting (mounding)",36,0,0,"","",0,"","","","",0,"BLE","","",100,NA,NA,4,NA,NA,"ISSP","Scleractinia","Isopora sp",-14.33432,-170.8163,"TUT_SW_OPEN","2015","BEN_SEC2015",4.571777,5.790917,"ISSP",10,5.181347
"466","HA1501","SAMOA","American Samoa","Tutuila","TUT","Forereef","Shallow","2015","2015-03-06 00:00:00",0,8289,"TUT-02116","BDS",1,15,1,2.5,NA,418887,"ISSP","Plating",43,0,0,"","",0,"","","","",0,"TIN","","",1,NA,NA,NA,NA,NA,"ISSP","Scleractinia","Isopora sp",-14.33432,-170.8163,"TUT_SW_OPEN","2015","BEN_SEC2015",4.571777,5.790917,"ISSP",10,5.181347
"467","HA1501","SAMOA","American Samoa","Tutuila","TUT","Forereef","Shallow","2015","2015-03-06 00:00:00",0,8289,"TUT-02116","BDS",1,15,1,2.5,NA,418889,"ISSP","Encrusting (mounding)",45,40,0,"","",0,"","","","",0,"NDZ","","",NA,NA,NA,NA,NA,NA,"ISSP","Scleractinia","Isopora sp",-14.33432,-170.8163,"TUT_SW_OPEN","2015","BEN_SEC2015",4.571777,5.790917,"ISSP",10,5.181347
"468","HA1501","SAMOA","American Samoa","Tutuila","TUT","Forereef","Shallow","2015","2015-03-06 00:00:00",0,8289,"TUT-02116","BDS",1,15,1,2.5,NA,418896,"ISSP","Encrusting (mounding)",22,60,0,"","",0,"","","","",0,"TIN","","",1,NA,NA,NA,NA,NA,"ISSP","Scleractinia","Isopora sp",-14.33432,-170.8163,"TUT_SW_OPEN","2015","BEN_SEC2015",4.571777,5.790917,"ISSP",10,5.181347
"469","HA1501","SAMOA","American Samoa","Tutuila","TUT","Forereef","Shallow","2015","2015-03-06 00:00:00",0,8289,"TUT-02116","BDS",1,15,1,2.5,NA,418898,"ISSP","Encrusting (mounding)",16,50,0,"","",0,"","","","",0,"NDZ","","",NA,NA,NA,NA,NA,NA,"ISSP","Scleractinia","Isopora sp",-14.33432,-170.8163,"TUT_SW_OPEN","2015","BEN_SEC2015",4.571777,5.790917,"ISSP",10,5.181347
"470","HA1501","SAMOA","American Samoa","Tutuila","TUT","Forereef","Shallow","2015","2015-03-06 00:00:00",0,8289,"TUT-02116","BDS",1,15,1,2.5,NA,418899,"ISSP","Encrusting (mounding)",20,25,0,"","",0,"","","","",0,"NDZ","","",NA,NA,NA,NA,NA,NA,"ISSP","Scleractinia","Isopora sp",-14.33432,-170.8163,"TUT_SW_OPEN","2015","BEN_SEC2015",4.571777,5.790917,"ISSP",10,5.181347
"471","HA1501","SAMOA","American Samoa","Tutuila","TUT","Forereef","Shallow","2015","2015-03-06 00:00:00",0,8289,"TUT-02116","BDS",1,15,1,2.5,NA,418901,"ISSP","Encrusting (mounding)",31,5,0,"","",0,"","","","",0,"NDZ","","",NA,NA,NA,NA,NA,NA,"ISSP","Scleractinia","Isopora sp",-14.33432,-170.8163,"TUT_SW_OPEN","2015","BEN_SEC2015",4.571777,5.790917,"ISSP",10,5.181347
"472","HA1501","SAMOA","American Samoa","Tutuila","TUT","Forereef","Shallow","2015","2015-03-06 00:00:00",0,8289,"TUT-02116","BDS",1,15,1,2.5,NA,418902,"ISSP","Encrusting (mounding)",31,10,0,"","",0,"","","","",0,"NDZ","","",NA,NA,NA,NA,NA,NA,"ISSP","Scleractinia","Isopora sp",-14.33432,-170.8163,"TUT_SW_OPEN","2015","BEN_SEC2015",4.571777,5.790917,"ISSP",10,5.181347
"473","HA1501","SAMOA","American Samoa","Tutuila","TUT","Forereef","Shallow","2015","2015-03-06 00:00:00",0,8289,"TUT-02116","BDS",1,15,1,2.5,NA,418903,"ISSP","Encrusting (mounding)",13,0,0,"","",0,"","","","",0,"NDZ","","",NA,NA,NA,NA,NA,NA,"ISSP","Scleractinia","Isopora sp",-14.33432,-170.8163,"TUT_SW_OPEN","2015","BEN_SEC2015",4.571777,5.790917,"ISSP",10,5.181347
"474","HA1501","SAMOA","American Samoa","Tutuila","TUT","Forereef","Shallow","2015","2015-03-06 00:00:00",0,8289,"TUT-02116","BDS",1,15,1,2.5,NA,418904,"ISSP","Encrusting (mounding)",26,7,0,"","",0,"","","","",0,"NDZ","","",NA,NA,NA,NA,NA,NA,"ISSP","Scleractinia","Isopora sp",-14.33432,-170.8163,"TUT_SW_OPEN","2015","BEN_SEC2015",4.571777,5.790917,"ISSP",10,5.181347
"475","HA1501","SAMOA","American Samoa","Tutuila","TUT","Forereef","Shallow","2015","2015-03-06 00:00:00",0,8289,"TUT-02116","BDS",1,15,1,2.5,NA,418905,"ISSP","Encrusting (mounding)",11,0,0,"","",0,"","","","",0,"NDZ","","",NA,NA,NA,NA,NA,NA,"ISSP","Scleractinia","Isopora sp",-14.33432,-170.8163,"TUT_SW_OPEN","2015","BEN_SEC2015",4.571777,5.790917,"ISSP",10,5.181347
"476","HA1501","SAMOA","American Samoa","Tutuila","TUT","Forereef","Shallow","2015","2015-03-06 00:00:00",0,8289,"TUT-02116","BDS",1,15,1,2.5,NA,418916,"ISSP","Encrusting (mounding)",15,10,0,"","",0,"","","","",0,"NDZ","","",NA,NA,NA,NA,NA,NA,"ISSP","Scleractinia","Isopora sp",-14.33432,-170.8163,"TUT_SW_OPEN","2015","BEN_SEC2015",4.571777,5.790917,"ISSP",10,5.181347
"477","HA1501","SAMOA","American Samoa","Tutuila","TUT","Forereef","Shallow","2015","2015-03-06 00:00:00",0,8289,"TUT-02116","BDS",1,15,1,2.5,NA,418917,"ISSP","Plating",45,5,0,"","",0,"","","","",0,"TIN","","",2,NA,NA,NA,NA,NA,"ISSP","Scleractinia","Isopora sp",-14.33432,-170.8163,"TUT_SW_OPEN","2015","BEN_SEC2015",4.571777,5.790917,"ISSP",10,5.181347
